400.20
January 25, 2023
January 26, 2023
January 27, 2023
January 30, 2023
January 31, 2023
February 1, 2023
February 2, 2023
February 3, 2023
February 10, 2023
February 17, 2023
February 24, 2023
March 3, 2023
March 17, 2023
March 31, 2023
April 21, 2023
May 19, 2023
June 16, 2023
June 30, 2023
July 21, 2023
September 15, 2023
September 29, 2023
December 15, 2023
December 29, 2023
January 19, 2024
June 21, 2024
December 20, 2024
January 17, 2025
March 21, 2025
December 19, 2025
In The Money
Show:ListStraddle
CallsforDecember 20, 2024
Contract Name Last Trade Date Strike
Last Price Bid Ask Change % Change Volume Open Interest Implied Volatility
SPY241220P00570000 2022-07-13 2:54PM EST 570.00 190.00 141.50 146.50 0.00 - 1 0 0.00%
SPY241220P00575000 2022-08-08 8:33AM EST 575.00 157.25 181.50 186.50 0.00 - 1 1 24.58%
SPY241220P00580000 2023-01-06 11:47AM EST 580.00 194.46 176.50 181.50 0.00 - 2 0 15.63%
SPY241220P00585000 2022-06-23 9:53AM EST 585.00 207.66 187.72 192.50 0.00 - 15 0 22.34%
SPY241220P00590000 2022-09-01 10:07AM EST 590.00 202.50 228.85 233.84 0.00 - 4 0 43.31%
SPY241220P00595000 2022-12-01 10:00AM EST 595.00 187.25 209.50 214.50 0.00 - 6 0 31.06%
SPY241220P00600000 2022-11-10 9:54AM EST 600.00 212.00 205.50 210.50 0.00 - 3 1 25.64%
SPY241220P00605000 2022-06-09 2:54PM EST 605.00 203.88 213.52 218.50 0.00 - 90 0 28.06%
SPY241220P00610000 2022-06-28 1:56PM EST 610.00 228.55 200.70 205.50 0.00 - 2 0 0.00%
SPY241220P00615000 2022-05-02 8:51AM EST 615.00 204.05 205.00 210.00 0.00 - 6 79 0.00%
SPY241220P00620000 2022-09-08 2:02PM EST 620.00 222.75 252.16 262.16 0.00 - 2 0 44.88%
